0.9485830828681838,0.9148977123851412,0.9377211529885928,0.9035440998791784,0.8925800676347723,0.9147808358817533
0.9691391155002147,0.9467755870098703,0.9614492945156122,0.9398283800753453,0.9339642262895175,0.9457666385846673
0.9588342636324603,0.8740196763793275,0.9167458811973174,0.8630846126383435,0.869917236415977,0.8563584838823947
0.98475740661228,0.8825641989568879,0.915526288809269,0.8753839403247037,0.9185082872928176,0.836127409891031
0.9932642765135251,0.9045424748235363,0.9373916237910711,0.9016842929886408,0.927477840451249,0.8772865853658537
0.9980141691713181,0.9682026614351964,0.9895631017638896,0.967741935483871,0.955249569707401,0.980565371024735
0.9922713610991842,0.8714733953772272,0.9335529941839661,0.8695652173913043,0.8679927667269439,0.8711433756805808
0.9940961786174324,0.9004324235285671,0.9491749256566189,0.8989898989898989,0.8965201465201466,0.9014732965009208
0.989534134821812,0.7403182259439873,0.8873933596703266,0.7357723577235773,0.6952624839948783,0.781294964028777
0.9987655646200085,0.9583033816851576,0.9734526849086871,0.9577981651376145,0.9684601113172542,0.9473684210526315
0.9985777157578359,0.9267204215032789,0.9596195657544202,0.9262865090403338,0.9327731092436975,0.919889502762431
0.9978263203091455,0.876000106030743,0.9459048170591994,0.8751926040061633,0.8580060422960725,0.8930817610062893
0.996645556032632,0.73763365027148,0.8543726856203462,0.7357293868921776,0.7631578947368421,0.710204081632653
0.9989534134821811,0.9199805652187882,0.9548724289953697,0.9195876288659794,0.9291666666666667,0.9102040816326531
0.998067840274796,0.8080061808826452,0.9011237412284832,0.8074866310160428,0.8118279569892473,0.8031914893617021
0.9985240446543581,0.8297417231401775,0.9027203216291871,0.8286604361370716,0.8525641025641025,0.806060606060606
0.9998121511378274,0.9784796655664639,0.9846356232357271,0.978328173374613,0.9875,0.9693251533742331
0.9984167024474023,0.8166463709132574,0.9115319520754886,0.8161993769470406,0.808641975308642,0.8238993710691824
0.9993022756547875,0.9197081203335634,0.9681388318242572,0.9192546583850932,0.9024390243902439,0.9367088607594937
0.9997316444826105,0.9673666517038136,0.9772323069008598,0.9671052631578947,0.98,0.9545454545454546
0.9995437956204379,0.9324064742685396,0.96417800789334,0.9322709163346613,0.936,0.9285714285714286
0.9995437956204379,0.9205114133981457,0.9753287408284448,0.9194312796208531,0.8899082568807339,0.9509803921568627
0.9994901245169601,0.9033189080472758,0.9399058228393068,0.9025641025641025,0.9263157894736842,0.88
0.9995974667239158,0.9215851525012616,0.9630502781746532,0.9214659685863874,0.9166666666666666,0.9263157894736842
0.9994364534134822,0.8896187720590399,0.956346876330478,0.8888888888888888,0.865979381443299,0.9130434782608695
0.9995169600686991,0.8961691834833145,0.968960991399561,0.8941176470588234,0.8539325842696629,0.9382716049382716
0.9992754401030485,0.8194792635405559,0.8376354465444739,0.7938931297709924,0.9629629629629629,0.6753246753246753
0.9992754401030485,0.8214025012617417,0.9131451056315936,0.8211920529801323,0.8157894736842105,0.8266666666666667
0.9993559467582653,0.8198977948843771,0.8642184991434871,0.8095238095238095,0.9107142857142857,0.7285714285714285
0.9995169600686991,0.8703903297285427,0.9476133326431798,0.8695652173913043,0.8450704225352113,0.8955223880597015
0.9994901245169601,0.8555177899681498,0.9373521505376344,0.8549618320610687,0.835820895522388,0.875
0.9992754401030485,0.7880022043774311,0.9030242043872078,0.7874015748031495,0.7692307692307693,0.8064516129032258
0.9987387290682697,0.6053933546077098,0.8047622084693374,0.6050420168067226,0.6,0.6101694915254238
0.9998389866895664,0.9494521229080608,0.9827048659189195,0.9491525423728815,0.9333333333333333,0.9655172413793104
0.9998658222413053,0.9566209069370989,0.9824158253563868,0.9565217391304347,0.9482758620689655,0.9649122807017544
0.9994901245169601,0.8551204672313517,0.9725122709803834,0.8455284552845528,0.7647058823529411,0.9454545454545454
0.999973164448261,0.9907541585166102,0.9907407407407407,0.9906542056074767,1.0,0.9814814814814815
0.9994096178617432,0.7717470942714211,0.8528471233171204,0.7659574468085107,0.8372093023255814,0.7058823529411765
0.9985777157578359,0.3372311515847215,0.6222340125086714,0.3116883116883117,0.42857142857142855,0.24489795918367346
0.9998389866895664,0.9366201191823778,0.9479032315849815,0.9347826086956522,0.9772727272727273,0.8958333333333334
0.9997853155860884,0.9091445801943869,0.9544917199941381,0.9090909090909091,0.9090909090909091,0.9090909090909091
0.999973164448261,0.9886497814122331,0.9886363636363636,0.9885057471264368,1.0,0.9772727272727273
0.9995974667239158,0.806539678901744,0.8874194068343004,0.8051948051948051,0.8378378378378378,0.775
0.9996779733791327,0.8435031129240016,0.8874597034171502,0.8378378378378379,0.9117647058823529,0.775
0.9998658222413053,0.9365401575899645,0.9499865678057168,0.935064935064935,0.972972972972973,0.9
0.9996779733791327,0.8175495563188779,0.8382218640881011,0.7931034482758621,0.9583333333333334,0.6764705882352942
0.9998389866895664,0.9150595152903009,0.9705345151759334,0.9142857142857143,0.8888888888888888,0.9411764705882353
0.9997584800343495,0.7709272577644196,0.8333064826499834,0.7567567567567567,0.875,0.6666666666666666
0.9998926577930443,0.8972624755498306,0.924986575018795,0.8947368421052632,0.9444444444444444,0.85
0.9997853155860884,0.709171415746126,0.7999731536417085,0.6923076923076923,0.8181818181818182,0.6
0.999973164448261,0.9615518793143311,0.9615384615384616,0.9600000000000001,1.0,0.9230769230769231
0.9995974667239158,0.5001610133104336,0.49995973370557284,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0
0.9999194933447831,0.8444712799961833,0.8999865786224298,0.8421052631578948,0.8888888888888888,0.8
